role,job_title,company,location,experience,salary,skills,posted_date,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Data Scientist,Data Scientist,Leading Client,Hyderabad,5-10 Yrs,,"bi, power bi, power query, report builder, dax, python, data analysis, data analytics",1 day ago,5.0,10.0,7.5,,,,"['bi', 'power bi', 'power query', 'report builder', 'dax', 'python', 'data analysis', 'data analytics']","bi, power bi, power query, report builder, dax, python, data analysis, data analytics"
Data Scientist,"Data Scientist, Digital Platforms & Products",Magna International,Bengaluru,6-7 Yrs,,"python, cloud services, data manipulation, microsoft azure, pyspark, power bi, aws sagemaker, sql",1 day ago,6.0,7.0,6.5,,,,"['python', 'cloud services', 'data manipulation', 'azure', 'pyspark', 'power bi', 'aws sagemaker', 'sql']","python, cloud services, data manipulation, azure, pyspark, power bi, aws sagemaker, sql"
Data Scientist,Data Scientist / Machine Learning Engineer,KPMG Assurance and Consulting Services LLP,"Bangalore Rural, Bengaluru",4-9 Yrs,,"Data Science, Predictive Modeling, Vertex Ai, Statistical Modeling, Aiml, Machine learning engineer, Machine Learning, Statistics",1 week ago,4.0,9.0,6.5,,,,"['data science', 'predictive modeling', 'vertex ai', 'statistical modeling', 'aiml', 'machine learning engineer', 'machine learning', 'statistics']","data science, predictive modeling, vertex ai, statistical modeling, aiml, machine learning engineer, machine learning, statistics"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,3-7 Yrs,,"python, scikit-learn, tensorflow, pytorch, keras, natural language processing, neural networks, predictive",6 days ago,3.0,7.0,5.0,,,,"['python', 'scikit', 'learn', 'tensorflow', 'pytorch', 'keras', 'natural language processing', 'neural networks', 'predictive']","python, scikit, learn, tensorflow, pytorch, keras, natural language processing, neural networks, predictive"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,3-7 Yrs,,"python, scikit-learn, tensorflow, pytorch, keras, natural language processing, predictive, pyspark",6 days ago,3.0,7.0,5.0,,,,"['python', 'scikit', 'learn', 'tensorflow', 'pytorch', 'keras', 'natural language processing', 'predictive', 'pyspark']","python, scikit, learn, tensorflow, pytorch, keras, natural language processing, predictive, pyspark"
Data Scientist,Data Scientist,Alstom,"Bengaluru, KA",5-9 Yrs,,"python, software testing, linux internals, artificial intelligence, machine learning algorithms, natural language processing, video analytics, sql",6 days ago,5.0,9.0,7.0,,,,"['python', 'software testing', 'linux internals', 'artificial intelligence', 'machine learning algorithms', 'natural language processing', 'video analytics', 'sql']","python, software testing, linux internals, artificial intelligence, machine learning algorithms, natural language processing, video analytics, sql"
Data Scientist,Data Scientist,Hexaware Technologies,"Pune, Bengaluru, Mumbai (All Areas)",6-9 Yrs,8-18 Lacs PA,"Data science, Machine Learning, Python, Science, Data, Machine",1 week ago,6.0,9.0,7.5,8.0,18.0,13.0,"['data science', 'machine learning', 'python', 'science', 'data', 'machine']","data science, machine learning, python, science, data, machine"
Data Scientist,Data Scientist / Data Analyst (R Focus),Geotechnosoft,Patna,0-2 Yrs,,"Computer science, Data analysis, Focus, Analytical, Machine learning, Data collection, Data Analyst, Data quality",2 weeks ago,0.0,2.0,1.0,,,,"['computer science', 'data analysis', 'focus', 'analytical', 'machine learning', 'data collection', 'data analyst', 'data quality']","computer science, data analysis, focus, analytical, machine learning, data collection, data analyst, data quality"
Data Scientist,Data Scientist,Genpact,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",4-9 Yrs,9-19 Lacs PA,"Data Science, Aiml, Machine Learning, Deep Learning, Python, LLMs, Machine, Data",1 week ago,4.0,9.0,6.5,9.0,19.0,14.0,"['data science', 'aiml', 'machine learning', 'deep learning', 'python', 'llms', 'machine', 'data']","data science, aiml, machine learning, deep learning, python, llms, machine, data"
Data Scientist,Data Scientist,IT,Bengaluru,6-11 Yrs,,"Data Science, R Program, Python, SQL, Deep Learning, Data, R, Science",1 day ago,6.0,11.0,8.5,,,,"['data science', 'r program', 'python', 'sql', 'deep learning', 'data', 'r', 'science']","data science, r program, python, sql, deep learning, data, r, science"
Data Scientist,Gen AI Data Scientist - PAN INDIA,Genpact,"Hybrid - Hyderabad, Gurugram, Bengaluru",6-11 Yrs,,"python, Machine Learning, Gen AI Data Scientist, azure, Predictive Modeling, Generative AI, Logistic Regression, Natural Language Processing",1 week ago,6.0,11.0,8.5,,,,"['python', 'machine learning', 'gen ai data scientist', 'azure', 'predictive modeling', 'generative ai', 'logistic regression', 'natural language processing']","python, machine learning, gen ai data scientist, azure, predictive modeling, generative ai, logistic regression, natural language processing"
Data Scientist,Data Scientist,Sanofi,Hyderabad,3-8 Yrs,,"continuous integration, data science, gcp, spark, aws, algorithms, deploying models, data validation",1 day ago,3.0,8.0,5.5,,,,"['continuous integration', 'data science', 'gcp', 'spark', 'aws', 'algorithms', 'deploying models', 'data validation']","continuous integration, data science, gcp, spark, aws, algorithms, deploying models, data validation"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,5-7 Yrs,,"python, data analytics, cloud technologies, tableau, ml, hive, algorithms, natural language processing",2 days ago,5.0,7.0,6.0,,,,"['python', 'data analytics', 'cloud technologies', 'tableau', 'ml', 'hive', 'algorithms', 'natural language processing']","python, data analytics, cloud technologies, tableau, ml, hive, algorithms, natural language processing"
Data Scientist,Data Scientist,Motorola Solutions,Bengaluru,4-9 Yrs,,"Computer science, Data analysis, Automation, Coding, Analytical, Machine learning, Hypothesis Testing, Data mining",2 days ago,4.0,9.0,6.5,,,,"['computer science', 'data analysis', 'automation', 'coding', 'analytical', 'machine learning', 'hypothesis testing', 'data mining']","computer science, data analysis, automation, coding, analytical, machine learning, hypothesis testing, data mining"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,5-7 Yrs,,"python, data analytics, cloud technologies, tableau, ml, hive, algorithms, natural language processing",6 days ago,5.0,7.0,6.0,,,,"['python', 'data analytics', 'cloud technologies', 'tableau', 'ml', 'hive', 'algorithms', 'natural language processing']","python, data analytics, cloud technologies, tableau, ml, hive, algorithms, natural language processing"
Data Scientist,LLM Data Scientist,Gokloud Software Solutions,Remote,3-5 Yrs,,"Large Language Model, Natural Language Processing, Python, Tensorflow, Pytorch, Huggingface, Data, Languages",1 day ago,3.0,5.0,4.0,,,,"['large language model', 'natural language processing', 'python', 'tensorflow', 'pytorch', 'huggingface', 'data', 'languages']","large language model, natural language processing, python, tensorflow, pytorch, huggingface, data, languages"
Data Scientist,Data Scientist,Capgemini,"Noida, Hyderabad, Gurugram",4-5 Yrs,,"natural language processing, data mining, data science, computer vision, machine learning algorithms, hive, algorithms, scipy",5 days ago,4.0,5.0,4.5,,,,"['natural language processing', 'data mining', 'data science', 'computer vision', 'machine learning algorithms', 'hive', 'algorithms', 'scipy']","natural language processing, data mining, data science, computer vision, machine learning algorithms, hive, algorithms, scipy"
Data Scientist,Data Scientist,Anewa Engineering Pvt Ltd - NMDC Energy,Hybrid - Hyderabad,5-8 Yrs,,"AI & ML Models, Power Bi, Azure Cloud, Python, SQL, Computer Vision, Bi, Computer",1 day ago,5.0,8.0,6.5,,,,"['ai & ml models', 'power bi', 'azure cloud', 'python', 'sql', 'computer vision', 'bi', 'computer']","ai & ml models, power bi, azure cloud, python, sql, computer vision, bi, computer"
Data Scientist,Data Engineer /Data Scientist,Trantor,"Hybrid - Noida, Pune, Bengaluru",7-11 Yrs,,"Business Intelligence, Data Architecture, azure, Python, Data Engineering, Data, Architecture, Microsoft Azure",6 days ago,7.0,11.0,9.0,,,,"['business intelligence', 'data architecture', 'azure', 'python', 'data engineering', 'data', 'architecture']","business intelligence, data architecture, azure, python, data engineering, data, architecture"
Data Scientist,"Data Scientist-Snowflake, Python",Photon,Bengaluru,6-9 Yrs,,"data modeling, devops, snowflake, python, aws, data warehousing, pyspark, sql",6 days ago,6.0,9.0,7.5,,,,"['data modeling', 'devops', 'snowflake', 'python', 'aws', 'data warehousing', 'pyspark', 'sql']","data modeling, devops, snowflake, python, aws, data warehousing, pyspark, sql"
Data Scientist,Data Scientist,Blue Star,Thane,0-2 Yrs,,"algorithms, python, modeling, data analysis, data analytics, natural language processing, data mining, predictive",1 week ago,0.0,2.0,1.0,,,,"['algorithms', 'python', 'modeling', 'data analysis', 'data analytics', 'natural language processing', 'data mining', 'predictive']","algorithms, python, modeling, data analysis, data analytics, natural language processing, data mining, predictive"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Mumbai,3-7 Yrs,,"python, ml algorithms, tensorflow, pytorch, statistics, algorithms, cnn, natural language processing",6 days ago,3.0,7.0,5.0,,,,"['python', 'ml algorithms', 'tensorflow', 'pytorch', 'statistics', 'algorithms', 'cnn', 'natural language processing']","python, ml algorithms, tensorflow, pytorch, statistics, algorithms, cnn, natural language processing"
Data Scientist,Data Scientist (Tabular & Text) - GM Data & AI Lab,BNP Paribas,Mumbai,1-6 Yrs,,"python, numpy, machine learning, network architectures, artificial intelligence, data management, data analytics, data security",2 days ago,1.0,6.0,3.5,,,,"['python', 'numpy', 'machine learning', 'network architectures', 'artificial intelligence', 'data management', 'data analytics', 'data security']","python, numpy, machine learning, network architectures, artificial intelligence, data management, data analytics, data security"
Data Scientist,Data Scientist,BNP Paribas,Mumbai,1-3 Yrs,,"Data Science, pandas, transformers, python, AI model, PyTorch, scikit-learn, langchain",2 days ago,1.0,3.0,2.0,,,,"['data science', 'pandas', 'transformers', 'python', 'ai model', 'pytorch', 'scikit', 'learn', 'langchain']","data science, pandas, transformers, python, ai model, pytorch, scikit, learn, langchain"
Data Scientist,Data Scientist,R2R CONSULTANTS,"Mumbai, Thane",4-5 Yrs,12-15 Lacs PA,"Data Analytics, Customer loyalty, Customer retention, Data, Retention, Loyalty, Analytics",1 day ago,4.0,5.0,4.5,12.0,15.0,13.5,"['data analytics', 'customer loyalty', 'customer retention', 'data', 'retention', 'loyalty', 'analytics']","data analytics, customer loyalty, customer retention, data, retention, loyalty, analytics"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Hyderabad,3-7 Yrs,,"elastic search, java, cobol, splunk, agile, targetlink, simulink, data management",2 days ago,3.0,7.0,5.0,,,,"['elastic search', 'java', 'cobol', 'splunk', 'agile', 'targetlink', 'simulink', 'data management']","elastic search, java, cobol, splunk, agile, targetlink, simulink, data management"
Data Scientist,Data Scientist,Biz2Credit,Pune,20-30 Yrs,,"python, mathematics, bi, predictive, power bi, machine learning, classification, sql",1 day ago,20.0,30.0,25.0,,,,"['python', 'mathematics', 'bi', 'predictive', 'power bi', 'machine learning', 'classification', 'sql']","python, mathematics, bi, predictive, power bi, machine learning, classification, sql"
Data Scientist,Pune || Data Scientist,Globallogic,Pune,5-10 Yrs,,"scikit-learn, numpy, artificial intelligence, sql, docker, deep learning, tensorflow, git",5 days ago,5.0,10.0,7.5,,,,"['scikit', 'learn', 'numpy', 'artificial intelligence', 'sql', 'docker', 'deep learning', 'tensorflow', 'git']","scikit, learn, numpy, artificial intelligence, sql, docker, deep learning, tensorflow, git"
Data Scientist,Data scientist,Aziro,Bengaluru,7-12 Yrs,,"kubernetes, scikit-learn, nltk, aks, numpy, eks, artificial intelligence, tensorflow",2 days ago,7.0,12.0,9.5,,,,"['kubernetes', 'scikit', 'learn', 'nltk', 'aks', 'numpy', 'eks', 'artificial intelligence', 'tensorflow']","kubernetes, scikit, learn, nltk, aks, numpy, eks, artificial intelligence, tensorflow"
Data Scientist,Data Scientist,Retransform,Mumbai,3-4 Yrs,,"Training, data science, Data modeling, spark, MySQL, Machine learning, Hadoop, Object oriented programming",1 day ago,3.0,4.0,3.5,,,,"['training', 'data science', 'data modeling', 'spark', 'mysql', 'machine learning', 'hadoop', 'object oriented programming']","training, data science, data modeling, spark, mysql, machine learning, hadoop, object oriented programming"
Data Scientist,Data Scientist,Gokloud Software Solutions,Remote,3-7 Yrs,,"Machine Learning, Deep Learning, Python, Tensorflow, Scikit-Learn, Data, Machine",1 day ago,3.0,7.0,5.0,,,,"['machine learning', 'deep learning', 'python', 'tensorflow', 'scikit', 'learn', 'data', 'machine']","machine learning, deep learning, python, tensorflow, scikit, learn, data, machine"
Data Scientist,Data Scientist,Rebaca Technologies,Kolkata,3-5 Yrs,,"LLM, GenAI, Data Science, CNN, RNN, data science algorithms, RAG, Algorithm",1 day ago,3.0,5.0,4.0,,,,"['llm', 'genai', 'data science', 'cnn', 'rnn', 'data science algorithms', 'rag', 'algorithm']","llm, genai, data science, cnn, rnn, data science algorithms, rag, algorithm"
Data Scientist,Data Scientist,WTW Global Delivery And Solutions,Hybrid - Thane,5-10 Yrs,9.5-19.5 Lacs PA,"Python, Predictive Modeling, Generative AI, Power BI, Hadoop, Finance Analytics, Big Data, Kafka",1 day ago,5.0,10.0,7.5,9.5,19.5,14.5,"['python', 'predictive modeling', 'generative ai', 'power bi', 'hadoop', 'finance analytics', 'big data', 'kafka']","python, predictive modeling, generative ai, power bi, hadoop, finance analytics, big data, kafka"
Data Scientist,Data Scientist,Jaggaer,Hyderabad,3-7 Yrs,,"python, natural language processing, scikit-learn, forecasting, information retrieval, predictive, adk, microsoft azure",1 day ago,3.0,7.0,5.0,,,,"['python', 'natural language processing', 'scikit', 'learn', 'forecasting', 'information retrieval', 'predictive', 'adk', 'azure']","python, natural language processing, scikit, learn, forecasting, information retrieval, predictive, adk, azure"
Data Scientist,"Data Scientist - Gen AI, AWS/Azure",Ltimindtree,Hybrid - Coimbatore,7-12 Yrs,,"data scientist, Data Science, Gen AI, Azure, Generative Ai, Natural Language Processing, Retrieval Augmented Generation, AWS",1 day ago,7.0,12.0,9.5,,,,"['data scientist', 'data science', 'gen ai', 'azure', 'generative ai', 'natural language processing', 'retrieval augmented generation', 'aws']","data scientist, data science, gen ai, azure, generative ai, natural language processing, retrieval augmented generation, aws"
Data Scientist,Data Scientist,Caterpillar Inc,Bengaluru,5-10 Yrs,,"Supply chain, SAS, Data management, Business analytics, Analytical, Data processing, Predictive modeling, Data mining",2 days ago,5.0,10.0,7.5,,,,"['supply chain', 'sas', 'data management', 'business analytics', 'analytical', 'data processing', 'predictive modeling', 'data mining']","supply chain, sas, data management, business analytics, analytical, data processing, predictive modeling, data mining"
Data Scientist,Data Scientist,Saap Enterprises India Llp,Hyderabad,2-5 Yrs,,"Python, Tensorflow, Airflow, EDA, Scalability, Power Bi, Machine Learning, Scikit-Learn",1 day ago,2.0,5.0,3.5,,,,"['python', 'tensorflow', 'airflow', 'eda', 'scalability', 'power bi', 'machine learning', 'scikit', 'learn']","python, tensorflow, airflow, eda, scalability, power bi, machine learning, scikit, learn"
Data Scientist,Data Scientist,Sia Partners,Mumbai,4-6 Yrs,,"GCP, Analytical, Business analytics, Consulting, Machine learning, Oracle, Forecasting, Analytics",1 day ago,4.0,6.0,5.0,,,,"['gcp', 'analytical', 'business analytics', 'consulting', 'machine learning', 'oracle', 'forecasting', 'analytics']","gcp, analytical, business analytics, consulting, machine learning, oracle, forecasting, analytics"
Data Scientist,Data Scientist,Leading Client,Bengaluru,6-10 Yrs,,"Data Science, Big Query, data analysis, NLP, Cloud Functions, AI system performance, test cases, A/B testing",6 days ago,6.0,10.0,8.0,,,,"['data science', 'big query', 'data analysis', 'nlp', 'cloud functions', 'ai system performance', 'test cases', 'a', 'b testing']","data science, big query, data analysis, nlp, cloud functions, ai system performance, test cases, a, b testing"
Data Scientist,Data Scientist ( Azure ),Trantor,Noida,10-15 Yrs,,"Computer science, Performance tuning, Automation, Data analysis, Data modeling, Machine learning, Agile, Monitoring",1 day ago,10.0,15.0,12.5,,,,"['computer science', 'performance tuning', 'automation', 'data analysis', 'data modeling', 'machine learning', 'agile', 'monitoring']","computer science, performance tuning, automation, data analysis, data modeling, machine learning, agile, monitoring"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,3-7 Yrs,,"python, pandas, tensorflow, pytorch, keras, natural language processing, neural networks, predictive",1 week ago,3.0,7.0,5.0,,,,"['python', 'pandas', 'tensorflow', 'pytorch', 'keras', 'natural language processing', 'neural networks', 'predictive']","python, pandas, tensorflow, pytorch, keras, natural language processing, neural networks, predictive"
Data Scientist,Data Scientist,EXL,"Hybrid - Gurugram, Bengaluru",5-8 Yrs,,"Data Science, Machine Learning, SQL, Natural Language Processing, Languages, Process, Processing, Science",1 week ago,5.0,8.0,6.5,,,,"['data science', 'machine learning', 'sql', 'natural language processing', 'languages', 'process', 'processing', 'science']","data science, machine learning, sql, natural language processing, languages, process, processing, science"
Data Scientist,Data Scientist,Dr Reddys Foundation (DRF),Hyderabad,1-3 Yrs,,"RDBMS, Django, Azure Cloud Services, Python, SQL, MySQL, Classification, Regression",5 days ago,1.0,3.0,2.0,,,,"['rdbms', 'django', 'azure cloud services', 'python', 'sql', 'mysql', 'classification', 'regression']","rdbms, django, azure cloud services, python, sql, mysql, classification, regression"
Data Scientist,Data Scientist (Open CV),Evnek,Bengaluru,1-5 Yrs,,"image processing, python, numpy, machine learning, opencv, natural language processing, microsoft azure, jupyter notebook",5 days ago,1.0,5.0,3.0,,,,"['image processing', 'python', 'numpy', 'machine learning', 'opencv', 'natural language processing', 'azure', 'jupyter notebook']","image processing, python, numpy, machine learning, opencv, natural language processing, azure, jupyter notebook"
Data Scientist,Data Scientist,Razorthink,"Mumbai, Delhi / NCR, Bengaluru",3-5 Yrs,,"Data Science, Python, R, Data Scientist, data mining, Pandas, Scikit-learn, statistical analysis",5 days ago,3.0,5.0,4.0,,,,"['data science', 'python', 'r', 'data scientist', 'data mining', 'pandas', 'scikit', 'learn', 'statistical analysis']","data science, python, r, data scientist, data mining, pandas, scikit, learn, statistical analysis"
Data Scientist,Data Scientist I,Media Iq Digital,Bengaluru,0-5 Yrs,,"Product management, SQL queries, Machine learning, Healthcare, Pattern recognition, Data mining, big data, digital advertising",1 week ago,0.0,5.0,2.5,,,,"['product management', 'sql queries', 'machine learning', 'healthcare', 'pattern recognition', 'data mining', 'big data', 'digital advertising']","product management, sql queries, machine learning, healthcare, pattern recognition, data mining, big data, digital advertising"
